"datetime","WF_smarthallowTRIB","WF_mayerTRIB","WF_hwy82TRIB_UP","WF_temproverHALL","SB_confluence","WF_bloomTRIB","WF_temproverSalemRidge","WF_temprover2","WF_hwy82TRIB_DOWN"
2023-09-09 08:00:00,"11.747942526775","10.2810463294432","11.0386428633849","13.1443231113643",NA,"11.5581185060506","12.5415642567504","10.6346300227408","12.001"
2023-09-09 09:00:00,"11.7442315862777","10.4363250958158","11.3679495472372","13.3060623141251",NA,"11.6860835219614","12.562095729465","10.618621589594","12.219"
2023-09-09 10:00:00,"11.8931432826844","10.8766361182696","12.0818880298282","13.696003518285",NA,"11.9415342840604","12.7171049353467","10.7650689327388","12.775"
2023-09-09 11:00:00,"12.3885467492727","11.6764281204079","13.0685597601979","14.3867081919239",NA,"12.2540181431383","13.1352103346985","11.3017125652283","13.522"
2023-09-09 12:00:00,"13.0765136849923","12.6782952294694","14.2115905295066","15.2951394009457",NA,"12.6000508827921","13.6998683858758","12.0550380896181","14.433"
2023-09-09 13:00:00,"13.7395121925712","13.5727434659034","15.1647828864659","16.244266704648",NA,"12.8761102429592","14.2336067980386","12.7863054787823","15.199"
2023-09-09 14:00:00,"14.288815044668","14.2863876593007","15.8972725644475","16.9527123882053",NA,"13.0826754933619","14.6717929323639","13.3942081816203","15.986"
2023-09-09 15:00:00,"14.2193609564353","14.4129504894263","16.2572815620897","17.0376366429202",NA,"13.2317283770632","14.6481993814544","13.3012283667893","16.63"
2023-09-09 16:00:00,"14.1547160928599","14.5150515960823","16.559588019397","17.1313094649968",NA,"13.3577763140839","14.623936114155","13.2158537490259","17.106"
2023-09-09 17:00:00,"14.2024042038136","14.5405768727462","16.547120902308","17.1399249950341",NA,"13.3462738407436","14.6566320779949","13.2713374205971","17.368"
2023-09-09 18:00:00,"14.0476694319439","14.3119129359647","16.2830868396127","16.8912278918227",NA,"13.2657565273616","14.5291431251743","13.1021498547414","17.344"
2023-09-09 19:00:00,"13.8367865292378","13.9800843393328","15.881090887518","16.5584903194397",NA,"13.1397085903409","14.3524301231912","12.8730706196574","17.034"
2023-09-09 20:00:00,"13.6884076105492","13.7003698492233","15.501709681926","16.3034514806461",NA,"13.0136606533202","14.2213089600731","12.7153258234138","16.511"
2023-09-09 21:00:00,"13.5046052709497","13.4195918059194","15.1689544061371","16.0308216835266",NA,"12.91061766298","14.068526816758","12.5150365131195","15.915"
2023-09-09 22:00:00,"13.3350546260161","13.1643390392796","14.8698384798501","15.7724789396174",NA,"12.8185978762577","13.9281419889123","12.3299981799946","15.461"
2023-09-09 23:00:00,"13.1913089526786","12.9590732727733","14.6395017044301","15.5620976748921",NA,"12.7495830362159","13.8107575740435","12.1722939667851","15.175"
2023-09-10 00:00:00,"13.0146910414513","12.7548710594614","14.4567139096908","15.3640895671733",NA,"12.7035731428548","13.6735730703598","11.9749568492735","14.912"
2023-09-10 01:00:00,"12.8538714534137","12.5496052929552","14.2499208618918","15.1754869514328",NA,"12.6460607761533","13.545823388238","11.7967082814758","14.673"
2023-09-10 02:00:00,"12.7555558493935","12.3964536329712","14.0657425605954","15.0430312812237",NA,"12.5885484094519","13.4636655449812","11.6897941525185","14.457"
2023-09-10 03:00:00,"12.6559646538628","12.242238419793","13.8811027338602","14.9093186394273",NA,"12.5310360427504","13.3805772560333","11.5814242186869","14.29"
2023-09-10 04:00:00,"12.570625152998","12.1135484832787","13.7301022566271","14.7896661899144",NA,"12.4845468796667","13.3098862825549","11.4883052620246","14.026"
2023-09-10 05:00:00,"12.5699438125214","11.9848585467644","13.4623641299401","14.6863477271401",NA,"12.3810246196041","13.2905897592058","11.4970520635288","13.906"
2023-09-10 06:00:00,"12.4362047875904","11.8306433335862","13.3248117584468","14.5526350853437",NA,"12.3465171995832","13.1867709357519","11.3475934205208","13.618"
2023-09-10 07:00:00,"12.4098356375962","11.7795927802582","13.2545900934901","14.508634435892",NA,"12.3230329831801","13.1632719632195","11.3196595105057","13.594"
2023-09-10 08:00:00,"12.4710640301032","11.8306433335862","13.276743314554","14.5526350853437",NA,"12.3230329831801","13.2079333563934","11.3895381444717","13.69"
2023-09-10 09:00:00,"12.3472715083068","11.9848585467644","13.7694135776632","14.6700137404015",NA,"12.5310360427504","13.1554093987816","11.2291194391079","13.978"
2023-09-10 10:00:00,"12.5677427876917","12.3964536329712","14.3247235644258","15.0591384070354",NA,"12.7150756161951","13.3496476051985","11.4638062520484","14.529"
2023-09-10 11:00:00,"12.9913483630126","13.0622379326236","15.1306195081437","15.705575706918",NA,"12.967650759959","13.7045026144114","11.9240203171904","14.912"
2023-09-10 12:00:00,"13.5011887998814","13.5727434659034","15.4934140845082","16.2063809298515",NA,"13.0366656000008","14.0889249426325","12.4995405293222","15.39"
2023-09-10 13:00:00,"13.6643835916339","13.8790467858712","15.9078771536919","16.5252851708779",NA,"13.1742160103618","14.2329419807756","12.6731360928349","16.129"
2023-09-10 14:00:00,"13.6461512475016","14.0056096159968","16.1972549684713","16.6372058758969",NA,"13.2887614740422","14.240444231625","12.6417893417685","16.558"
2023-09-10 15:00:00,"13.7956885956223","14.1587612759808","16.3108020869048","16.8127651222218",NA,"13.3117664207227","14.3536978766408","12.8103365344903","16.725"
2023-09-10 16:00:00,"13.9110781143426","14.3119129359647","16.4714366605802","16.9613279182426",NA,"13.3577763140839","14.4462209871505","12.9377950180358","16.963"
2023-09-10 17:00:00,"13.9758401399964","14.3374382126287","16.4354258158703","16.9592809847144",NA,"13.3347713674033","14.4892822182434","13.0138230441953","17.011"
2023-09-10 18:00:00,"13.8775245359762","14.1842865526447","16.251247514574","16.794384201955",NA,"13.2772590007019","14.4071243749866","12.906908915238","16.892"
2023-09-10 19:00:00,"13.7684908704371","13.9800843393328","15.9752657980018","16.5854867697438",NA,"13.185718483702","14.3109690541793","12.7908932013046","16.606"
2023-09-10 20:00:00,"13.6201119517485","13.7003698492233","15.5958845924098","16.3141139442116",NA,"13.0596705466813","14.1798478910612","12.633148405061","16.272"
2023-09-10 21:00:00,"13.4199471105614","13.4195918059194","15.2856920555909","16.0308216835266",NA,"12.967650759959","14.0171323666286","12.4131707549531","15.939"
2023-09-10 22:00:00,"13.2802992487688","13.1898643159435","14.9986337284868","15.7972015954664",NA,"12.8761102429592","13.8986463492344","12.2622157240367","15.629"
2023-09-10 23:00:00,"13.123013293878","12.9590732727733","14.7336766149139","15.5620976748921",NA,"12.7955929295771","13.7692965050316","12.0901165484323","15.342"
2023-09-11 00:00:00,"12.9940834936043","12.7803963361254","14.5384217030856","15.3942568852685",NA,"12.7380805628757","13.6648079651878","11.948263102492","15.127"
2023-09-11 01:00:00,"12.9115662127738","12.6261811229471","14.3302381487295","15.2496549189797",NA,"12.6690657228339","13.5920849434929","11.8604375232485","14.888"
2023-09-11 02:00:00,"12.8403311718603","12.5240800162912","14.2153005237389","15.1559820969031",NA,"12.634558302813","13.533857958904","11.7823133190809","14.745"
2023-09-11 03:00:00,"12.7997103272003","12.4475041862992","14.1114395092803","15.0924765929216",NA,"12.6000508827921","13.4979616709021","11.7391284318964","14.601"
2023-09-11 04:00:00,"12.7897036787938","12.3964536329712","14.0186551053535","15.0591384070354",NA,"12.5655434627713","13.4843960794872","11.7308828616949","14.481"
2023-09-11 05:00:00,"12.7613475241766","12.3443395264489","13.948952903609","15.0245432495618",NA,"12.5425385160907","13.4595347751281","11.7006371320309","14.409"
2023-09-11 06:00:00,"12.7385120073293","12.267763696457","13.8205671728785","14.9664824078266",NA,"12.496049353007","13.4344356405147","11.678852614209","14.337"
2023-09-11 07:00:00,"12.6978911626693","12.191187866465","13.7167061584199","14.9084215660914",NA,"12.4615419329861","13.3985393525128","11.6356677270244","14.266"
2023-09-11 08:00:00,"12.7320389920696","12.191187866465","13.669618703178","14.92475555283",NA,"12.4385369863055","13.4192698870187","11.6767564362008","14.218"
2023-09-11 09:00:00,"12.7385120073293","12.267763696457","13.8205671728785","15.0043681826231",NA,"12.496049353007","13.4344356405147","11.678852614209","14.242"
2023-09-11 10:00:00,"12.8538714534137","12.5496052929552","14.2499208618918","15.2455869778527",NA,"12.6460607761533","13.545823388238","11.7967082814758","14.601"
2023-09-11 11:00:00,"13.0241034388238","12.9335479961093","14.8167749148657","15.558926807101",NA,"12.8416028229383","13.7055047394327","11.9729998130965","14.84"
2023-09-11 12:00:00,"13.3416448033543","13.3685412525915","15.287082562148","15.9489352592783",NA,"12.9791532332993","13.9621057062018","12.3227477663988","15.342"
2023-09-11 13:00:00,"13.5931485507204","13.7769456792153","15.7929395287013","16.3075194217731",NA,"13.1397085903409","14.1747149961868","12.5950118886673","15.772"
2023-09-11 14:00:00,"14.4030461339562","14.5661021494102","16.3237412252814","17.1054369489556",NA,"13.2317283770632","14.7821835609761","13.5108642686876","16.201"
2023-09-11 15:00:00,"14.3048476920146","14.5405768727462","16.4058585365823","17.0589356441218",NA,"13.2772590007019","14.7188236815128","13.3946035481263","16.582"
2023-09-11 16:00:00,"14.1753236407069","14.4895263194183","16.4778802260022","16.9986010079314",NA,"13.323268894063","14.632701219327","13.2425474958074","16.915"
2023-09-11 17:00:00,"13.8839975512359","14.2608623826367","16.4021959842745","16.7769003550241",NA,"13.3347713674033","14.4222901284826","12.9090050932461","17.011"
2023-09-11 18:00:00,"13.7892155803626","14.0821854459888","16.1598536172043","16.6090595654005",NA,"13.2542540540213","14.3385321231448","12.8082403564822","16.796"
2023-09-11 19:00:00,"13.702065054181","13.8535215092072","15.8026256326762","16.4250178263628",NA,"13.1282061170006","14.2520723532006","12.7203741942046","16.606"
2023-09-11 20:00:00,"13.5730180918289","13.5472181892394","15.3410751082506","16.1762136117563",NA,"12.967650759959","14.1287858495634","12.5878673398683","16.177"
2023-09-11 21:00:00,"13.2944337813561","13.0877632092876","14.7659774653915","15.757521673998",NA,"12.7840904562368","13.8922457009104","12.28681329281","15.533"
2023-09-11 22:00:00,"13.0140097009748","12.6261811229471","14.1889757830038","15.3199818063266",NA,"12.6000508827921","13.6542765470107","11.9837036507777","14.864"
2023-09-11 23:00:00,"12.7342970337059","12.1645990366067","13.6109931119653","14.8769972764089",NA,"12.415532039625","13.4167392792466","11.6814500235199","14.266"
2023-09-12 00:00:00,"12.4681246479904","11.7285422269302","13.0676307790797","14.4537444619478",NA,"12.2425156697981","13.1911674408165","11.3935913586569","13.666"
2023-09-12 01:00:00,"12.2136527739196","11.3158835875291","12.5569847448184","14.0524734992342",NA,"12.0805225035889","12.9761320264736","11.1180720612147","13.137"
2023-09-12 02:00:00,"11.9905065092147","10.9287502247919","12.0564343324382","13.6818235764696",NA,"11.9180500676573","12.7838591948532","10.8783480955301","12.606"
2023-09-12 03:00:00,"11.7966988492528","10.5660785855244","11.566499005151","13.339857139286",NA,"11.7555776317257","12.6129866141286","10.6721076419542","12.195"
2023-09-12 04:00:00,"11.582283641444","10.2289322229209","11.1582714712587","13.0282848811245",NA,"11.6276126158149","12.433348928232","10.4391734415967","11.856"
2023-09-12 05:00:00,"11.4780605286063","9.96942524350372","10.7601915667801","12.8032537475166",NA,"11.4881451265639","12.3319990450404","10.3330573516509","11.54"
2023-09-12 06:00:00,"11.3148369922619","9.76096881741449","10.5500519653628","12.611333938868",NA,"11.4296742204174","12.2023217981163","10.1521533987794","11.248"
2023-09-12 07:00:00,"11.25883609614","9.65674060436987","10.4096665732227","12.5153740345437",NA,"11.3831850573337","12.1530310755337","10.0925179542259","11.053"
2023-09-12 08:00:00,"11.2766214239526","9.65674060436987","10.3851418569509","12.5373795444554",NA,"11.3712033142709","12.1638282289222","10.1139183235886","11.151"
2023-09-12 09:00:00,"11.4504157871015","9.91731113698141","10.6895083763846","12.8287767356782",NA,"11.4646609101608","12.3075696268169","10.3036676367614","11.419"
2023-09-12 10:00:00,"11.6789354548618","10.2810463294432","11.1337987625195","13.1987697338263",NA,"11.6046076691343","12.499671301603","10.5515965896135","11.953"
2023-09-12 11:00:00,"11.8861060890266","10.7989967350833","11.929497046038","13.6859145261053",NA,"11.8835426476364","12.7014406222951","10.7623729646308","12.63"
2023-09-12 12:00:00,"12.2861634063436","11.4190482473794","12.6723838952478","14.2882839285187",NA,"12.1150299236098","13.0352894567535","11.1976520702566","13.353"
2023-09-12 13:00:00,"12.8864156374836","12.191187866465","13.4567441659386","15.0057449037423",NA,"12.3345354565204","13.512989178431","11.862511642269","14.002"
2023-09-12 14:00:00,"13.6288448090657","13.1388137626156","14.4114310445203","16.0338279126213",NA,"12.6000508827921","14.1027513701319","12.6854016001871","14.673"
2023-09-12 15:00:00,"13.8425499318062","13.4451170825834","14.7562439194921","16.2554088159967",NA,"12.7035731428548","14.2774323238985","12.91977421269","15.39"
2023-09-12 16:00:00,"13.5734951807844","13.2919654225995","14.8075028944052","16.0474084571215",NA,"12.7610855095562","14.0916218081119","12.6074165378507","15.819"
2023-09-12 17:00:00,"13.3720547480867","13.0101238261013","14.4968488321474","15.7789663506609",NA,"12.6690657228339","13.9279758379882","12.3859830828685","15.461"
2023-09-12 18:00:00,"13.3591087175674","12.8569721661174","14.1949518927464","15.6628446671904",NA,"12.554040989431","13.8976443309963","12.3817907268521","15.39"
2023-09-12 19:00:00,"13.1619133311291","12.5496052929552","13.825152776064","15.3537996399961",NA,"12.4385369863055","13.7328300849271","12.1673626788377","15.151"
2023-09-12 20:00:00,"12.9092812269669","12.1390737599427","13.3164107813312","14.9389354946454",NA,"12.2770230898189","13.5192236758309","11.8938989763696","14.649"
2023-09-12 21:00:00,"12.7321292099775","11.8051180569222","12.8634613571644","14.6470144161305",NA,"12.1265323969501","13.3626759753781","11.7055648850369","14.002"
2023-09-12 22:00:00,"12.6084269060889","11.5732634605576","12.5499742742599","14.4381036961268",NA,"12.022530867165","13.2535581061257","11.5739546285092","13.522"
2023-09-12 23:00:00,"12.3935934265524","11.2648330342011","12.2022763711087","14.1169123728528",NA,"11.9180500676573","13.0778800332479","11.3383824358068","13.088"
2023-09-13 00:00:00,"12.1797423971415","10.9287502247919","11.7954913513061","13.8011524240323",NA,"11.7905643214691","12.898740906907","11.1060480255492","12.751"
2023-09-13 01:00:00,"12.0278311733502","10.6437179687107","11.4098785639164","13.5511717736485",NA,"11.6625993055583","12.7646950598754","10.9444482640321","12.316"
2023-09-13 02:00:00,"11.9384239335764","10.4107998191518","11.0468805230295","13.3521202674769",NA,"11.5346342896475","12.6762410517089","10.8541829413555","11.953"
2023-09-13 03:00:00,"11.7586906609299","10.2034069462569","10.8617271633229","13.1505681059231",NA,"11.4881451265639","12.5366970970874","10.6533344239955","11.783"
2023-09-13 04:00:00,"11.6792900695626","10.021539350026","10.5915135263626","12.9794101233915",NA,"11.394687530674","12.4618086803358","10.5713146715204","11.686"
2023-09-13 05:00:00,"11.575601062487","9.89178586031743","10.4635952513116","12.8587275632183",NA,"11.3597008409306","12.3798219939133","10.4561955553956","11.589"
2023-09-13 06:00:00,"11.5130970784695","9.83967175379512","10.4409805048089","12.8243592666716",NA,"11.3597008409306","12.3342301550483","10.3848611165553","11.516"
2023-09-13 07:00:00,"11.5088520322102","9.86519703045911","10.5001255592336","12.859971247013",NA,"11.3831850573337","12.3353984309938","10.3778557095874","11.516"
2023-09-13 08:00:00,"11.5954671245856","9.99495052016771","10.6515875619056","13.0133217806635",NA,"11.4296742204174","12.4070198501633","10.4724304711239","11.637"
2023-09-13 09:00:00,"11.7110025499763","10.177881669593","10.8741942804119","13.2351924168522",NA,"11.4996475999042","12.5040011332475","10.5978507524243","11.807"
2023-09-13 10:00:00,"11.8310239860036","10.4363250958158","11.2482689318307","13.4914076914231",NA,"11.6276126158149","12.614785838001","10.723055392084","12.025"
2023-09-13 11:00:00,"12.1455945677412","10.9287502247919","11.842578806548","13.9751547549841",NA,"11.8135692681496","12.878010372401","11.0649593163728","12.316"
2023-09-13 12:00:00,"12.4924732089706","11.4190482473794","12.3878971864948","14.4457254118049",NA,"11.9760417040813","13.1605364360603","11.4458963548639","12.727"
2023-09-13 13:00:00,"12.7620019204825","11.9593332701005","13.144238071685","14.8726057333317",NA,"12.2310131964578","13.4034394230431","11.7300453709668","13.377"
2023-09-13 14:00:00,"13.2485885687764","12.4219789096352","13.4391765480603","15.3163935129828",NA,"12.2770230898189","13.7667222296696","12.2811430729317","14.146"
2023-09-13 15:00:00,"13.3504077333074","12.6782952294694","13.8339098989207","15.4895592153207",NA,"12.415532039625","13.8661445480589","12.3846037778036","14.601"
2023-09-13 16:00:00,"13.3197935370539","12.6527699528055","13.8228332883887","15.3838472085594",NA,"12.415532039625","13.8438138514719","12.3496644608206","14.936"
2023-09-13 17:00:00,"13.1277655017288","12.5496052929552","13.8722402313059","15.2671387659106",NA,"12.4615419329861","13.7120995504211","12.1262739696613","15.223"
2023-09-13 18:00:00,"13.1419000343161","12.4475041862992","13.6395839682106","15.2059070563843",NA,"12.3695221462638","13.7056989020972","12.1508715384347","15.27"
2023-09-13 19:00:00,"12.9740432526207","12.1645990366067","13.2803999366213","14.9636581504943",NA,"12.2540181431383","13.5622849069238","11.969927002529","14.984"
2023-09-13 20:00:00,"12.7449580784183","11.8306433335862","12.8990626839681","14.6717370719795",NA,"12.1385141400129","13.3742095185766","11.7191038326573","14.409"
2023-09-13 21:00:00,"12.5359162736649","11.4700988007074","12.4345751238305","14.3486185647091",NA,"11.9880234471441","13.1944006758457","11.4943746194673","13.714"
2023-09-13 22:00:00,"12.2650818980064","11.0574401613062","11.9464918285393","13.9532459860956",NA,"11.8370534845527","12.9694318803854","11.1991669822114","13.04"
2023-09-13 23:00:00,"12.01075725865","10.6437179687107","11.4334222915374","13.5566164358947",NA,"11.6741017788986","12.7543297926224","10.9239039094439","12.437"
2023-09-14 00:00:00,"11.7067575037169","10.2034069462569","10.9333393348365","13.1287894569383",NA,"11.5231318163073","12.5051694091929","10.5908453454564","11.904"
2023-09-14 01:00:00,"11.4812072907054","9.8130829239368","10.4294423688381","12.7548223412657",NA,"11.3597008409306","12.3109690127702","10.3484659946979","11.443"
2023-09-14 02:00:00,"11.2869826870599","9.44828417828064","9.93564102472069","12.4110225436882",NA,"11.1957905958314","12.13953119907","10.141881975697","11.005"
2023-09-14 03:00:00,"11.0744085772037","9.08242187943014","9.46492188278541","12.0607479732042",NA,"11.0433828240726","11.9567976724257","9.91329779723351","10.565"
2023-09-14 04:00:00,"10.9072645366649","8.76867368710196","9.04036121497378","11.7722918714248",NA,"10.902477525654","11.8092907173935","9.73550370302226","10.149"
2023-09-14 05:00:00,"10.7345998583561","8.47938721824342","8.67448407614801","11.5018567916609",NA,"10.7850564436385","11.6620215926155","9.54924839696888","9.829"
2023-09-14 06:00:00,"10.5939722025259","8.21562602604888","8.31772157055244","11.2615890299921",NA,"10.666676822178","11.5379469366956","9.39964443744755","9.534"
2023-09-14 07:00:00,"10.4993387944111","8.00504249357098","8.00856005317022","11.078952046369",NA,"10.5602789437803","11.4495974119434","9.3014303522782","9.312"
2023-09-14 08:00:00,"10.3730552348654","7.89975072733203","7.96286903472596","11.004194402223",NA,"10.5602789437803","11.3574832885222","9.15730566972314","9.312"
2023-09-14 09:00:00,"10.4432529925575","8.16351191952657","8.41674941675791","11.2882463227884",NA,"10.7261062677695","11.4388012170236","9.22216416656818","9.509"
2023-09-14 10:00:00,"10.7954723081183","8.82078779362427","9.30331818094025","11.9162339956764",NA,"11.0198986076695","11.749070453051","9.59711452210821","10.271"
2023-09-14 11:00:00,"11.3391254079702","9.70885471089218","10.4077566034536","12.7080912580842",NA,"11.3712033142709","12.2094200677872","10.185252762429","11.029"
2023-09-14 12:00:00,"12.169171570337","10.8766361182696","11.7012644332897","13.8155592267747",NA,"11.7555776317257","12.8846767559364","11.0972026652479","11.977"
2023-09-14 13:00:00,"13.2976124165125","12.191187866465","12.8897327257343","15.1520702016091",NA,"12.0575175569083","13.7626193647735","12.3572881819346","12.703"
2023-09-14 14:00:00,"14.135417810002","13.1898643159435","13.819485370138","16.1536001116661",NA,"12.3000280364995","14.4177734841542","13.2911454829952","13.714"
2023-09-14 15:00:00,"14.0281350245076","13.3430159759275","14.2871693915365","16.2266182190208",NA,"12.496049353007","14.3751162342398","13.1506713421197","14.625"
2023-09-14 16:00:00,"13.8702247459468","13.3685412525915","14.5582079945497","16.2513408748697",NA,"12.6230558294727","14.2829971049085","12.9587667438582","15.199"
2023-09-14 17:00:00,"13.7100864983857","13.2919654225995","14.6191530734376","16.1715013841497",NA,"12.6690657228339","14.1745439461357","12.7717713745563","15.605"
2023-09-14 18:00:00,"13.4132698437807","12.9590732727733","14.3334332453579","15.8105103898753",NA,"12.6000508827921","13.9455060483322","12.4393705764316","15.772"
2023-09-14 19:00:00,"13.2750448082131","12.7293457827974","14.0444129409521","15.5823349640614",NA,"12.5075518263473","13.827883803209","12.2901275750642","15.629"
2023-09-14 20:00:00,"13.1554403158694","12.4730294629632","13.6742043063635","15.3442870366229",NA,"12.3810246196041","13.7176643314311","12.1652665008295","15.127"
2023-09-14 21:00:00,"12.9740432526207","12.1645990366067","13.2803999366213","15.0555368258991",NA,"12.2540181431383","13.5622849069238","11.969927002529","14.457"
2023-09-14 22:00:00,"12.7321292099775","11.8051180569222","12.8634613571644","14.7066788399119",NA,"12.1265323969501","13.3626759753781","11.7055648850369","13.81"
2023-09-14 23:00:00,"12.4711542480111","11.4445735240434","12.4705859685404","14.3511192200912",NA,"12.0110283938247","13.1513394447528","11.4183465933079","13.305"
2023-09-15 00:00:00,"12.2279646138573","11.0840289911645","12.0531858636447","13.9955596002705",NA,"11.8835426476364","12.950800067516","11.1525286709415","12.823"
2023-09-15 01:00:00,"12.014824997559","10.7479461817554","11.6454198551911","13.6797996514501",NA,"11.7555776317257","12.7720928273106","10.9210502754583","12.364"
2023-09-15 02:00:00,"11.8132386581909","10.4363250958158","11.2727936481025","13.3931769100645",NA,"11.6395943588777","12.6039886846124","10.7016550227213","11.953"
2023-09-15 03:00:00,"11.6442535196994","10.1512928397346","10.9107245883338","13.1327606570421",NA,"11.5231318163073","12.4595775703279","10.519510906616","11.565"
2023-09-15 04:00:00,"11.5194228590147","9.91731113698141","10.59435247725","12.9215628547907",NA,"11.4181717470771","12.3494625819643","10.3867010698887","11.248"
2023-09-15 05:00:00,"11.4123775261427","9.68332943422819","10.2534556498943","12.7108187743932",NA,"11.3012299347841","12.2501447469892","10.2752916025241","11.005"
2023-09-15 06:00:00,"11.3422721700694","9.55251239132525","10.0770074055116","12.6054400902981",NA,"11.2427590286376","12.1883900355171","10.2006614054759","10.81"
2023-09-15 07:00:00,"11.3040566017601","9.44828417828064","9.91209729709975","12.515151709147",NA,"11.1842881224911","12.149896466323","10.1624263302851","10.687"
2023-09-15 08:00:00,"11.3465172163287","9.52698711466127","10.0178623510869","12.6081676066071",NA,"11.2192748122345","12.1872217595716","10.2076668124438","10.761"
2023-09-15 09:00:00,"11.4748815101602","9.7354435407505","10.276070396397","12.8216392033136",NA,"11.3012299347841","12.2957365858542","10.3466260413645","11.078"
2023-09-15 10:00:00,"11.7245428315296","10.2034069462569","10.9088146185647","13.2708043971936",NA,"11.5111500732445","12.5159665625814","10.6122457148191","11.686"
2023-09-15 11:00:00,"12.1968163118417","10.9287502247919","11.7719476236851","13.9805994172303",NA,"11.7790618481288","12.9091061741599","11.1265923801374","12.074"
2023-09-15 12:00:00,"12.5359162736649","11.4700988007074","12.4345751238305","14.5006153857491",NA,"11.9880234471441","13.1944006758457","11.4943746194673","12.63"
2023-09-15 13:00:00,"12.9775768857675","12.1390737599427","13.2222358708475","15.1719216665977",NA,"12.2310131964578","13.5606847448428","11.9760763947224","13.257"
2023-09-15 14:00:00,"13.2166687083764","12.5240800162912","13.6963575274274","15.599722069969",NA,"12.3810246196041","13.762325724605","12.2351451347956","13.906"
2023-09-15 15:00:00,"13.2366820051894","12.6261811229471","13.8819263352808","15.6716162430608",NA,"12.4500394596458","13.789456907435","12.2516362751987","14.17"
2023-09-15 16:00:00,"13.2444306119596","12.7038205061334","14.0333363304201","15.7361518577026",NA,"12.5075518263473","13.805553106622","12.2551882580811","14.337"
2023-09-15 17:00:00,"13.2885850897664","12.7548710594614","14.0790332791049","15.7316042687923",NA,"12.5190542996876","13.839849232543","12.304522537459","14.481"
2023-09-15 18:00:00,"13.2885850897664","12.7548710594614","14.0790332791049","15.6882738317496",NA,"12.5190542996876","13.839849232543","12.304522537459","14.505"
2023-09-15 19:00:00,"13.2025341757891","12.6261811229471","13.9290137905226","15.5470695941788",NA,"12.4730444063264","13.768726372929","12.2105475660223","14.409"
2023-09-15 20:00:00,"13.0771380086623","12.4219789096352","13.6755948129205","15.3490614864601",NA,"12.3925270929444","13.6626376710043","12.0748435122753","14.194"
2023-09-15 21:00:00,"12.9205634668839","12.191187866465","13.4096567106968","15.125073751305",NA,"12.3115305098398","13.533719712937","11.9036003514454","13.93"
2023-09-15 22:00:00,"12.7968611629954","11.9593332701005","13.0961696277923","14.8998290445627",NA,"12.2075289800547","13.4246018436846","11.7719900949177","13.666"
2023-09-15 23:00:00,"12.6254707481531","11.7019533970719","12.7951496619768","14.6444170197252",NA,"12.1150299236098","13.2827880105922","11.5848961668187","13.377"
2023-09-16 00:00:00,"12.4540803333109","11.4445735240434","12.4941296961614","14.3890049948877",NA,"12.022530867165","13.1409741774998","11.3978022387197","13.088"
2023-09-16 01:00:00,"12.3310894425348","11.2127189276788","12.179661624606","14.1694318113185",NA,"11.9180500676573","13.0322881943829","11.2670479969664","12.799"
2023-09-16 02:00:00,"12.2080985517588","10.9808643313142","11.8651935530507","13.9496317668224",NA,"11.8135692681496","12.923602211266","11.1362937552132","12.509"
2023-09-16 03:00:00,"12.0660467416595","10.7479461817554","11.5747886723283","13.7342462739121",NA,"11.7210702117048","12.8031886290695","10.9826833392229","12.195"
2023-09-16 04:00:00,"11.9424916724853","10.5150280321965","11.2588780866833","13.5243054432481",NA,"11.6161101424746","12.694004086397","10.8513293073699","11.904"
2023-09-16 05:00:00,"11.851808841201","10.2810463294432","10.8954185203575","13.3078898396774",NA,"11.4881451265639","12.6046196325394","10.7596081798189","11.686"
2023-09-16 06:00:00,"11.6750450233033","10.04706462669","10.6506585807873","13.0805849116143",NA,"11.4181717470771","12.4629769562813","10.5643092645525","11.492"
2023-09-16 07:00:00,"11.6303263670984","9.99495052016771","10.6035191180128","13.0353272905753",NA,"11.4061900040143","12.4281822708048","10.5143751950748","11.394"
2023-09-16 08:00:00,"11.672786981667","10.0736534565483","10.709284172","13.1120092012968",NA,"11.4411766937577","12.4655075640534","10.5596156772335","11.467"
2023-09-16 09:00:00,"11.799875683988","10.2810463294432","10.9670306918712","13.3187791641698",NA,"11.5231318163073","12.5730919446449","10.6971191012798","11.734"
2023-09-16 10:00:00,"11.9317435383304","10.5926674153828","11.4357937867453","13.6215090313671",NA,"11.6860835219614","12.69887124606","10.8326249061151","12.098"
2023-09-16 11:00:00,"12.203112019751","11.1350795444925","12.1940387114641","14.1427819714732",NA,"11.9415342840604","12.9432032382895","11.1188295171921","12.654"
2023-09-16 12:00:00,"12.4540502606749","11.5732634605576","12.7628488114992","14.5519878814433",NA,"12.1265323969501","13.1598388147134","11.388199422441","13.185"
2023-09-16 13:00:00,"12.9021838880373","12.318814249785","13.7014580282167","15.275910341781",NA,"12.4270345129652","13.5412886372064","11.8719973757042","13.738"
2023-09-16 14:00:00,"13.4032631953742","12.9080227194453","14.2406488414312","15.8583884158283",NA,"12.5655434627713","13.9319404569172","12.43112500623","14.194"
2023-09-16 15:00:00,"13.5835018291909","13.3430159759275","14.9002872983319","16.2536146693249",NA,"12.7955929295771","14.1051873995269","12.6156621080523","14.625"
2023-09-16 16:00:00,"13.6729992868726","13.1898643159435","14.4571279932052","16.1211589991158",NA,"12.6115533561324","14.1370474960528","12.734735879565","14.96"
